Id,Label,description,timeset,viewCount,subscriberCount,hiddenSubscriberCount,videoCount
UCwtmy0aIOeb1N0hxZ1a6RWA,ALPHA TEC,"2020年11月10日　日産自動車の新型キャラバンの宣伝に出演致しました。
記事
http://www.nissan.co.jp/SP/NV350CARAVAN/CARAVANISTBASE/HACK/MESHI.html
CM動画
https://www.youtube.com/watch?v=OYfTORDs50U&feature=emb_logo

2020年10月2日　 角川書籍よりキャンプ料理の著書を出版
2020年6月  3日　 宝島社より田舎暮らしの本の別冊で料理写真集を出版
2020年4月10日　チャンネル登録者数が30万人になりました。

現在世界中で生きる希望を失った方や病気や妊娠のつわり等で栄養補給に
苦しんでいる方々を今までの自分の経験を生かして食欲が出るような
楽しい料理動画で少しでも協力できたらと思っています。

私も大病をした時に美味しそうに食べる動画で食欲と生命力を取り戻し、
病を克服した経験があります。
病には薬も大切ですがやはり口から摂取する栄養が何よりの薬です
映像にも音質にも機材に拘って動画制作をしておりますのでお楽しみください。",2008-10-01T15:38:22Z,55329252,335000,False,289
UCHGYAdPGQAPAydcmkJ8hiKw,亀田史郎チャンネル,,2018-01-31T08:39:21Z,146420668,516000,False,362
UCw7qs_P5EnsBv-HXHhQ408g,ヤギコーチ公式チャンネル,望みどおりの人生を手にしたいと願う「志の高いみなさん」と一緒に、地球で幸せに生きるための知恵を分かち合うことを目的としたチャンネル。自己啓発やスピリチュアルの素晴らしさを全ての人々に知ってほしいという思いから「おもしろく！楽しく！分かりやすい！」をモットーに動画を配信しています。,2016-02-15T09:47:59Z,5276026,38700,False,44
UC5uDVXCTLx1RUgWItSTb57A,JRPtelevision,"JRPテレビジョン

朝堂院大覚インターネット放送局

番組タイトルは現在、150タイトル
テレビ、マスコミが取り上げない事件、ニュース、問題、芸能界,
環境、エネルギー問題、食料問題、etc を報道していきます。",2013-09-16T05:05:07Z,9094094,83100,False,425
UC1EWquZDm53poYx9ymae87A,GOHAN,"チャンネル改装中！
「早い、安い、うまい！な1分お手軽オトコのゴハン」をメインに毎日動画でお届けしています！
そうはいっても「女子にモテたいからしっかりガッツリ料理も作りたい！」「子供たちにしっかり作りこんだ料理をたらふく食べさせたい！」「男飯も作って食べたいのよ私も！」
そんな人のために週末には手の込んだGOHANやおしゃれ料理も作っているので、さらに進化していくGOHANをご堪能ください！

いっぱいたべてお腹いっぱい！
皆さんからの気持ちを大事にこれからも「GOHAN」作っていきます！",2016-07-19T02:35:04Z,7715272,42900,False,1986
UC6WcDW527KWU4eE9OaWPh4g,かずえちゃん,"みなさんこんにちは。
かずえちゃんです。
LGBTQの事をもっとみんなに伝えたく2016年7月からYouTubeを始めました。
2012年から約3年間をカナダのバンクーバーで生活。
バンクーバーでの新生活をスタートするにあたり
「自分がゲイであることを隠さずに生活しよう」
「自分に正直に生きよう」と決めました。
正直カミングアウトすることは怖かった。
でも自分の事を隠さずに生活することは幸せだったし、楽だった。
街を歩けば男女はもちろん男性同士・女性同士が手を繋いで歩いていた。
日本では出来なかった事がバンクーバーの日常では普通の事だった。
日本を離れたことで見えたこと・感じたことがたくさんありました。

「みんな違って、みんな良い」を動画を通して伝えていけたら嬉しいです。

大好きな旅行を動画にした「KAZUTABI」
かずちゃんの奥様えりちゃんとの「かずえり恋愛相談」
もっとLGBTQを身近に感じて欲しい！が沢山詰まった動画「僕らのカミングアウト」
是非ご覧ください。

講演やお仕事の連絡は下記の連絡先までどうぞ。",2016-07-09T01:51:41Z,24838152,84900,False,458
UCRT-74ovdMKOFBC96w_gfyQ,釣りよか飯,このチャンネルでは簡単に作れる料理からちょっと難しい料理まで幅広く挑戦していきます！,2015-09-24T14:36:56Z,206561156,420000,False,1197
UCvtRJQXVQPMBFLqhUR5J-7A,おっくんの宅飲みグルメ,"宅飲みにおける、ツマミとビールの最強の組み合わせを見つけるべく、動画投稿していきます！
ビール党です。
チャンネル登録お願いします！！！！

フリーなので企業案件等、お気軽にご相談ください。
",2017-10-31T16:47:08Z,67714782,270000,False,266
UCeAI7bcMcLTOO76FW9UP1-A,80C（ハオチー）,日本の中華料理を楽しむための情報を発信。,2013-10-30T00:52:27Z,1779384,2380,False,28
UCOUu8YlbaPz0W2TyFTZHvjA,ザ・きんにくTV 【The Muscle TV】,なかやまきんに君の大爆笑きんにく情報チャンネル,2016-05-10T09:18:47Z,88432965,915000,False,201
UCKa1VlSq1WwdSQWv4JFdgxg,デーブ大久保チャンネル,"■デーブ大久保 プロフィール
2020年6月〜YouTubeを始めることにしました。
プロ野球界の現在や過去のエピソードを幅広く配信していきたいと思います。
2008年西武ライオンズ日本一一軍打撃コーチ、元東北楽天ゴールデンイーグルス一軍監督

■デーブのさぶちゃんねる
https://www.youtube.com/channel/UC1tLZWQ9KD0jTIiqxH0LEjw/

■デーブ・ベースボールアカデミーHPはこちら
http://www.dba-school.jp

■デーブの部屋（Blog)
https://yasuzo-29.com/
動画を見る時間がない人はブログをチェック！

■撮影場所　新橋の居酒屋　肉蔵でーぶ　
https://tabelog.com/tokyo/A1301/A130103/13193033/

【Twitter】
デーブ大久保(＠DAVEOHKUBO）
➡︎https://twitter.com/DAVEOHKUBO

講演や広告掲載など、お仕事の依頼はokuboy@dave-com.co.jpまでご連絡ください。",2020-06-05T07:34:28.733182Z,41463818,144000,False,245
UCRpRQ48LGfMpYojZo7Srabg,Youseful / 人材教育の図書館,"Youseful（ユースフル）チャンネルは「働き方を変える」をテーマに、個人が抱えるキャリアやスキルの悩み、組織人事が抱える人材開発や育成の悩みを解決するコンテンツをお届けしています。Excel・Word・PowerPoint・Access・Outlook・GoogleなどのIT仕事術の他、現代で求められるビジネス基礎力はここで全て学べます。

企業研修や採用支援、メディア取材等、お仕事のご依頼はこちらからお願い致します。 https://youseful.jp/

",2014-11-09T01:21:05Z,8504188,113000,False,341
UCa_5JWO8fh617CFIVvB7YVw,#おじょークッキング,"おじょーです。YouTubeで料理動画を投稿してます(*´ω｀*) 製菓衛生師資格持ち。食べることと寝ることが世界で1番幸せ♡ きまぐれクックさんを勝手にリスペクトしてます(*´艸｀*) 
チャンネル登録してくれたら、泣くほど喜びます( ；∀；)

Twitter→https://mobile.twitter.com/ojyocook

📷インスタ→https://www.instagram.com/ojyocook/
",2020-05-23T22:51:35.700443Z,12869,279,False,43
UCTihuy_rf0o-34yBqOKKnoQ,kadoya24,kadoya24 独自のステキな世界にようこそいらっしゃい！！,2013-03-04T13:37:27Z,2900554,2320,False,690
UCb9h8EpBlGHv9Z896fu4yeQ,マナブ,"こんにちは、マナブといいます。

ブログ・アフィリエイト・プログラミングを愛しています。

過去の経歴は、「新卒でセブ島に就職→11ヶ月で退職→フリーランス→起業→起業失敗→バンコク在住のフリーランス」といった感じで、平和に生きてきました。

普段は、ブログで月500万円くらいを稼ぎつつ、基本的には家にひきこもって生きています。Youtubeでは「ブログ・アフィリエイト・プログラミング」に関する情報を発信します。

-----------------------------------------------------------------------
SNS
-----------------------------------------------------------------------

【BLOG】
https://manablog.org/


【Twitter】
https://twitter.com/manabubannai


【インスタ】
https://www.instagram.com/manabubannai/


-----------------------------------------------------------------------
販売している商品
-----------------------------------------------------------------------

■ブログ型アフィリエイトの完全講義
https://manablog.org/blog-life-start/


■ Manablog Copy｜SEOと読みやすさを追求したテーマ
https://manablog.org/manablog-wordpress/


■プログラミング独立の完全ロードマップ
・無料版：https://manablog.org/code-life-start/
・有料版：https://manablog.org/code-life-open/


■YouTubeで稼ぐための完全ロードマップ
・無料版：https://manablog.org/youtube-life-start/
・有料版：https://manablog.org/youtube-life-open/",2011-10-06T06:28:48Z,58546071,495000,False,585
UCDefVPb0N3cRhRIF8V1Dnbw,おやじのおもてなしグルメ&スイーツ,,2016-11-02T01:56:38Z,100125,525,False,43
UCjANqq_LsXC-OHugv8yAUtg,那須川天心チャンネル,"初めまして那須川天心です。
世界一元気になるYoutubeを始めました！

Youtuber、、いやアーティスト那須川天心としてみなさんに”元気”をお届けできる様に頑張ります！
チャンネル登録、『イェーイボタン』を宜しくお願いします！",2020-06-03T17:33:38.433988Z,48587602,523000,False,94
UCCuMNrJXSCHvbvOndXnn2EA,山菜ハンター中江,"北海道で天然の山菜や食べられるキノコを採り
海では旬の魚を釣るなど
北海道の美味しい北の味覚を自分なりに最大限に表現している動画になります🙏
山での採取に関しては山菜と食用キノコだけを採取しています！
山菜やキノコを自身で美味しく調理してる動画など配信させていただいています！

釣りの方は北海道で新鮮な美味しい魚を自身で釣り捌き調理しています！
釣り場で生きたまま捌き刺身を豪快に食べる動画なども配信されていただいてます！

16年程の鮨、和食の経歴があり北海道の食の魅力や新鮮だけにこだわる料理ばかりですが料理の苦手な方、
料理が作るの難しい！
魚をキレイに捌きたい！
主婦の方にも参考になればと考えて試行錯誤まだYouTubeの動画投稿に慣れていない僕ですが何卒よろしくお願い致します🙏
北海道の素晴らしい自然の山の魅力、
北海道の北の海の幸の美味しさを世界中にYouTubeで広められたら幸いと考えている次第です🙏
皆さまどうぞ北海道天然山菜ハンター中江を宜しくお願い致します🙏🌿🌱🎣💦🐟❄️
趣味動画ばかりの動画になっていますが自分が良いと思う所などジャンル問わず動画配信して行きますので宜しくお願い致します😃🙏
視聴者様からのご指摘や変えて欲しい自分の悪いとこなどコメント欄にどんどんご指摘など頂ければ幸いです！素人動画ですが日々進化していきますのでどうか今後ともお付き合い宜しくお願い致します🙏
#BARスナックきまぐれ山菜ハンター南郷店
亭主  中江 吉則
#YouTube
チャンネル登録👍#山菜ハンター　#料理動画　#山菜採り　　　#釣り動画　#春の山菜採り　#行者ニンニク
山菜ハンター中江🌱",2018-10-09T17:27:43Z,260900,1970,False,367
